INVO,genus_species,spec_as_int,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Mo98,Cd111
588134,Vitis_cinerea,3,-0.52062,0.051335927,0.76979786,0.08500455,1.472194,1.5461355,2.8155828,1.5763896,0.7352965,0.25025073,0.5938894,1.2729738,3.3470325,2.3789895,0.7805219,-0.39176235,1.2192427,2.184307,0.7897253
588685,Vitis_cinerea,3,-0.41335088,0.920544,0.62289137,-0.037728366,-0.3616281,2.1252477,0.16234796,0.82387346,0.72965616,1.912308,1.3135536,1.1751708,1.3277957,0.99826837,0.14711834,0.22958799,0.8588215,2.4323885,1.126461
588575,Vitis_cinerea,3,-0.84131444,-0.29447928,1.2503766,-0.005451065,1.6189026,0.46476233,0.2861352,0.14558876,0.52443933,0.7779844,1.629939,1.2572105,1.6507062,0.89161754,0.4154447,-0.33013684,-0.0872372,5.9207416,2.541187
588466,Vitis_cinerea,3,-0.13259861,-0.3448547,0.58257896,0.28250906,0.8954235,0.45524684,-0.3949935,0.21155992,0.5606764,0.2743447,0.19448613,-0.1318632,3.6530502,0.20653708,-0.14457676,-0.17765447,0.10935985,1.1475399,0.06927612
171,Vitis_cinerea,3,-0.6324229,-0.24666879,-0.81810945,-0.24219978,0.11521135,1.5241388,-1.0223527,0.6520754,1.7410146,0.5702356,0.10627536,-0.4910943,0.41288102,-0.35865173,-0.299903,-0.9388086,0.5511299,-0.81881016,0.9774458
588678,Vitis_cinerea,3,0.3656634,-0.5740525,0.037550293,0.37882423,1.0753614,-0.15030468,0.12195363,-0.41088426,-0.63176155,1.0125992,0.83263195,1.2498755,2.0272832,0.41133428,-0.21283364,0.056422167,-0.60144806,2.807985,0.24649647
597232,Vitis_cinerea,3,1.2341939,3.4197247,-0.82746243,0.20205373,-0.038866922,-1.0130031,1.5845708,-1.4477901,0.1916341,-0.16636111,0.20348285,2.2565143,0.32355922,1.6364478,-0.19428107,0.44237292,-1.7301456,0.42138308,1.6885835
588460,Vitis_cinerea,3,-0.04166949,-0.04997126,0.45197487,-0.015542969,1.3295287,0.6382499,-0.44827285,0.7647264,0.06415548,-0.32183793,0.55836177,0.8027917,1.9290981,0.7051022,-0.10986434,1.0384442,0.4736231,0.96925163,0.021928495
588143,Vitis_cinerea,3,-0.35850933,0.39182422,1.1333852,3.4999046,2.3090332,2.2259753,1.5815872,2.2454731,1.4492528,1.3529941,1.3706564,1.0419925,1.6448972,1.5161592,0.13958675,0.13212542,1.2442563,2.1720512,1.3980056
588328,Vitis_cinerea,3,0.13505927,-0.16334347,1.7652675,-0.054821253,1.3415985,0.11279565,0.28575867,0.7484287,2.5498226,0.75718546,0.8427075,2.4349258,0.88914365,0.8623855,-0.054628212,-0.2930958,0.3757974,1.8699543,0.96766955
588329,Vitis_cinerea,3,-0.26221254,1.5664356,-0.18521138,0.9740758,0.67818826,1.4990926,1.4745157,-0.7415209,0.041191965,5.380565,3.5463748,3.248822,1.1287184,2.1480317,0.6901229,0.09113056,-0.9503066,0.27674586,0.5022497
588372,Vitis_cinerea,3,1.0745171,2.4898205,-0.26699662,0.24983783,3.0364752,-0.30261105,4.032638,-0.14642942,2.2273712,-1.0739774,-0.72871315,0.9080778,2.4924183,-0.2891327,-0.24793907,-0.12798423,-0.29523936,1.4174505,0.3200903
588352,Vitis_cinerea,3,-2.1615477,2.5308368,-0.11995261,0.49028158,2.0533516,1.0833818,0.84692025,1.1577425,0.08126343,2.122468,1.1755133,1.6758554,2.1031556,1.6954507,-0.11107249,-0.06473859,0.8481162,0.24582905,0.44313434
588220,Vitis_cinerea,3,1.0159678,0.8068453,2.664737,-0.13164598,2.3491828,1.6621568,0.2573735,1.6087167,2.0183392,0.9853927,0.980099,0.86791366,1.8693162,0.84253633,-0.36557695,0.16500282,2.9753602,1.699127,0.01091109
588222,Vitis_cinerea,3,-0.16916078,-0.5672754,1.1068236,-0.21298201,0.03928693,0.5339829,0.7644213,1.9382863,1.9379667,0.72595245,0.8826003,1.0721359,1.1776655,-0.09249277,-0.06812044,-0.41100484,2.1863604,0.8854591,1.2333978
588173,Vitis_labrusca,4,0.5269554,0.2069485,1.5537089,-0.04712015,0.733208,1.1113522,0.7630405,-0.5096851,-0.5099049,-0.09728664,0.57359326,0.2289917,1.0428386,0.60779655,1.2188482,0.28959456,-0.6946503,-0.8896528,0.6468451
588182,Vitis_labrusca,4,0.5689642,-0.3424674,1.3221736,-0.080116466,-0.57240534,0.23735134,0.33356765,-0.3812831,-0.07169962,-0.65187496,-0.41162524,-0.000586548,0.6040076,-0.25987548,-0.049685203,-0.33504802,-0.27420405,-0.7917461,0.025820047
588165,Vitis_labrusca,4,-0.64449173,1.2608861,0.9913699,0.051772807,1.5042145,1.1701365,1.7417309,-1.0806382,-0.44085386,0.9670243,0.61368924,0.17899717,0.09766278,1.8657583,0.56586134,0.8023664,-1.2528266,-0.8916938,0.22767635
588128,Vitis_labrusca,4,-0.5768343,1.0939722,0.5472873,-0.15533756,0.013674622,1.9489706,-0.7587591,-0.4922495,0.23945054,-0.030316582,-0.055441603,-0.24376468,0.58069617,-0.31669474,0.5389401,-0.30345985,0.96146274,1.9220827,0.45591405
483160,Vitis_labrusca,4,0.4043161,0.76320285,1.2267618,-0.03119837,0.37363532,2.12404,0.048846133,0.4677084,-0.25088194,2.0431654,1.4617842,0.28626275,1.5012872,1.5277063,0.36993524,-0.43401328,0.37119114,-0.8591372,1.0725089
483161,Vitis_labrusca,4,-0.929752,-0.35505605,1.4203444,-0.22582032,-0.34360024,1.0776854,-0.049013313,0.79677844,-0.3671928,0.12441813,0.04800159,-0.06006039,0.2513608,-0.40934902,0.3510153,-0.20296104,0.9885081,-0.9559407,0.04977403
483148,Vitis_labrusca,4,-0.46400675,-0.43142167,1.6400045,-0.2609358,-0.61934566,-0.43545288,0.2967475,0.111635946,-0.3593571,-0.5263643,-0.7418888,-0.06844694,0.54528916,-0.46921435,-0.3384517,-0.9259998,0.06663649,-0.9186489,0.08957418
483164,Vitis_labrusca,4,-0.58011454,0.2012033,1.0799214,-0.15342072,0.7054252,0.18873401,-0.3175639,-0.29879808,-0.49558586,0.70523316,1.9339644,0.19524282,0.98517376,0.45957536,0.5450539,-0.099425286,-0.44617808,-0.92035115,-0.17346555
588584,Vitis_labrusca,4,0.3690981,-0.39324936,1.1715114,0.17966902,-0.8071245,0.65981895,-0.52751404,1.0826098,0.67715377,2.5751014,1.627366,0.36122373,-0.398878,1.3114848,1.0315812,-1.1001124,0.60636884,-0.84176075,0.2864002
588648,Vitis_labrusca,4,-0.90380216,-0.41853505,0.9413451,-0.21953289,-0.7332711,-0.5340538,0.25166523,-0.19480577,-0.7543316,-0.79729795,-0.84840107,-0.36589852,0.28858235,-0.995905,-0.027411139,-0.83241284,-0.18818924,-0.8127705,-0.24600658
594349,Vitis_labrusca,4,1.0029839,3.5405726,0.023627713,0.034942206,1.3419926,-0.36629245,1.687162,-1.5843316,-0.53823495,-0.9031954,-0.30240002,-0.12840967,1.0956928,0.76230484,0.38894725,2.1996024,-1.4829717,-0.26447362,-0.30130938
588583,Vitis_labrusca,4,2.7701643,1.6115954,-0.364146,0.18283081,1.0690793,0.51152015,2.12601,-1.8956423,-0.9891802,-0.78001064,-0.7215618,0.5517588,0.32309154,0.00448468,2.8639295,0.06471264,-1.6835941,-0.7388599,0.35296214
588585,Vitis_labrusca,4,1.1954182,0.11971341,0.12494456,-0.1734466,-0.53880495,-0.6324452,0.486523,-0.7103646,-0.43963704,-0.3402393,-0.5510687,0.04267815,0.4793535,-0.40672106,-0.119032346,-0.49673277,-0.7617673,-0.91718966,0.055187218
1587,Vitis_labrusca,4,-1.1130741,-0.23532154,-0.8066334,-0.17785731,-0.33375826,-1.0828471,-0.5702502,-1.8330669,-1.2239952,-0.26902735,-0.4123717,-0.50181377,-0.4859547,-0.6515154,-0.10520137,-0.23439829,-1.4738231,-0.75842565,-0.6814177
483162,Vitis_labrusca,4,0.07957767,0.35755932,-0.3782325,-0.159639,-1.3264934,-0.8556476,-0.06243019,0.007897034,-1.4019153,0.25570446,-0.20130569,-0.332374,0.016675849,0.22253641,1.2604561,-0.8392939,-0.08120184,-0.83242977,0.3084902
483151,Vitis_labrusca,4,-0.45456877,0.35320085,0.19119331,-0.061249554,-0.19618404,-0.09748317,0.2848911,0.14958899,-0.48048785,1.0225637,0.4299818,-0.14588046,0.20534785,0.26701027,0.64426947,-0.2509334,0.03289142,-0.8405273,1.5109185
483159,Vitis_labrusca,4,-0.1115133,0.90648556,1.6209588,0.13995175,0.5283164,-0.19836216,1.8882914,-1.0811546,-1.028821,-0.9731305,-0.6967666,0.55293643,0.77964735,0.45845953,0.1547579,-0.028712234,-1.0296913,-0.88202226,-0.38870654
588658,Vitis_labrusca,4,-1.2153529,-0.25364006,0.9146858,-0.072651446,0.12670487,-1.0707902,0.6637664,-0.6041616,-1.4605296,-0.998463,-0.785794,-0.40399674,-0.15172403,-0.4325893,-0.3407506,-0.60229915,-0.6874842,-0.8465964,0.43004507
588675,Vitis_labrusca,4,-1.0122179,1.5421591,0.08376136,-0.086945355,0.9327136,-0.73350394,0.40913036,-0.9824117,-1.7266154,-0.8255556,-0.8396373,-0.35971132,0.19119415,-0.88819456,-0.45652404,-0.22547409,-0.7440813,0.11710046,-0.6445351
588647,Vitis_labrusca,4,0.6835574,0.5343198,0.06261803,0.10193971,-0.05255133,-0.7542653,2.142871,-0.37608057,-0.8458684,-0.9978045,-0.4758166,0.29334706,1.0367686,0.5635401,1.2185696,-0.08022031,-0.36809662,-0.80781424,0.4278486
588277,Vitis_labrusca,4,-1.7439444,-0.5586836,0.3342666,-0.20995107,-0.5181116,-0.71327263,0.27280375,-0.67363906,-1.3218803,-0.50675285,-0.66915524,-0.43656626,0.10289912,-0.58483946,-0.31957525,-0.36615765,-0.32340133,-0.8953007,0.27469856
597172,Vitis_labrusca,4,-1.1946357,-0.26841536,0.31861928,-0.10564243,0.23281679,-1.2121598,0.030110404,-0.98283416,-1.7410212,-1.6297554,-1.2822152,-0.51438725,-0.24453628,-0.4717003,-0.302864,-0.037610732,-1.2160107,-0.75684613,-0.063285835
597203,Vitis_labrusca,4,-1.4064355,-0.4164766,1.5233331,0.13702403,-0.53871167,-1.1108643,-1.5884764,-0.21660404,-0.9835708,-1.1075563,-0.81899995,-0.37048525,-0.45293772,0.15877944,-0.11353495,-0.6197436,-0.508378,-0.8323513,0.28556848
597228,Vitis_labrusca,4,-1.7805212,-0.77455246,1.5893121,-0.2588226,0.8525926,0.62829703,-0.7843101,0.3601505,-1.3356862,-0.44295412,-0.641164,-0.4560976,-0.20927833,-0.7586944,-0.33061644,-1.1063707,1.2020367,0.93792385,-0.5332101
588138,Vitis_labrusca,4,0.30343267,0.07363783,0.046806008,-0.19157006,0.33374918,0.03036425,0.7866639,-0.43319693,-0.6230336,-0.75305724,0.12190934,1.90749,0.5028148,0.30517316,0.87012637,0.05628269,-0.5895947,-0.83151406,0.40147513
588307,Vitis_labrusca,4,-0.5509178,0.079016596,0.9490234,-0.24169484,-0.32347396,-0.0592517,-0.0847127,-0.6578639,-1.3065412,-0.39513958,-0.40512046,-0.2249878,0.3085456,-0.54077524,-0.33810762,-0.08147637,-0.32932132,-0.80813426,1.0518804
483157,Vitis_labrusca,4,0.4826739,5.1126037,0.44429538,-0.028417664,0.70430535,-0.2913705,0.028492909,-0.64795595,-0.5362009,-0.3364131,-0.7928388,-0.29009342,-0.3454839,-0.6459085,-0.34460005,-0.9205817,-0.86431634,-0.97907996,-0.12566319
483154,Vitis_labrusca,4,-0.6589429,-0.5247768,1.0989225,-0.23312896,-1.5914552,-0.5963778,-0.3168587,1.6095115,-0.367634,0.7483309,-0.12741265,-0.26377204,-0.72260165,-0.15024856,-0.09167317,-0.9484971,2.2053015,-0.9200866,1.4161861
588169,Vitis_labrusca,4,-0.76474816,-0.833571,1.4723728,-0.04059983,-0.90035105,-0.7432562,-2.0657191,1.4421335,-0.46774903,-0.13058059,-0.11159996,-0.49582702,-0.60557795,0.015776644,-0.35437846,-0.6651076,1.3627994,0.562593,-0.39141312
483152,Vitis_labrusca,4,0.18601286,0.008292817,-0.043749984,-0.24046928,-0.39128888,-1.0725,-0.051535178,-0.6274631,-1.0701504,-0.6947157,-0.7835783,-0.26983356,-0.14916684,-0.30252448,0.24494751,-0.5692374,-0.710357,-0.95859057,-0.20204005
483149,Vitis_labrusca,4,0.35021713,0.4135927,1.1894228,0.10829815,0.27974993,0.9423127,0.11349554,0.41588888,-0.10847648,0.41195422,-0.12229811,-0.053269885,0.4270577,0.49283507,0.17678556,-0.3715816,-0.33087397,-0.9182463,0.38956332
483150,Vitis_labrusca,4,-1.4923588,-0.6292144,0.20489869,-0.18857087,-0.4195528,-0.8117061,-0.1466525,-0.8610216,-1.1037351,-0.6119743,-0.4956965,-0.31471333,0.301415,-0.9041685,0.10719483,-0.72833043,-0.34100008,-0.89885825,0.63291645
483147,Vitis_labrusca,4,1.0964153,-0.38898554,1.1096488,1.08443,-0.944723,-0.010281839,-0.5077618,0.4676396,-0.9048057,0.20297799,0.038796213,0.17959778,-0.26145944,0.07500669,0.16223016,-0.59792876,0.48726332,-0.8936007,0.13218018
483155,Vitis_labrusca,4,-1.3173543,-0.27177215,1.0117587,0.06792062,-1.026484,-0.6691086,0.10528148,-0.25611517,-0.7291843,0.14547618,0.28569615,-0.16531342,-0.17255937,0.5452868,0.23865171,-0.8855527,0.056269504,-0.8752175,-0.32883215
588194,Vitis_labrusca,4,1.0513804,0.7831132,0.7060061,-0.02986836,0.06018002,-0.18834457,0.4137984,-0.82040215,-0.6781012,1.0591701,0.78726566,0.03321683,0.7994673,0.11611422,0.13159057,-0.2668052,-0.78141874,-0.3424419,-0.30346367
483163,Vitis_labrusca,4,0.10061579,-0.17796408,0.02259888,-0.019671623,1.4862397,-0.37924394,1.6243463,-1.222121,-1.4330975,-0.51778847,-0.54366875,-0.51744527,0.191117,-0.098333076,-0.28514576,-0.008896103,-1.358037,-0.6189797,-0.13769798
483153,Vitis_labrusca,4,-0.7353375,-0.28591296,0.92430717,-0.2800293,-0.026523612,-0.7246614,-0.26130512,1.131997,-0.99694705,-0.5145749,-0.31028375,-0.15497035,0.5268909,0.08730378,-0.26814675,-0.75804853,1.4630637,-0.885659,0.14786455
483146,Vitis_labrusca,4,-0.3472287,-0.4468521,2.9838603,-0.1608617,-1.2001679,-0.6655494,-1.1576123,0.9841077,-0.18613443,-0.6832219,-0.12726718,0.16187137,0.48843434,0.011290846,0.38097966,-0.9263916,0.7460398,-0.9119497,0.86815226
483133,Vitis_labrusca,4,-0.22885916,0.017617442,3.000827,-0.13172807,-0.8249255,-1.2408601,-0.70842195,1.2549683,-0.15918869,-0.039761037,0.7505561,0.16149454,0.43820038,1.87842,1.1224756,-0.88874066,0.8668568,-0.8654439,0.7286091
483145,Vitis_labrusca,4,-0.1005041,-0.31674632,1.1154563,-0.09347108,-0.009617126,-0.8882032,0.60895777,-0.83151287,-0.8146061,-0.33072573,-0.3757739,-0.3488717,0.22031344,-0.39976087,-0.047743622,-0.7525718,-0.94541365,-0.9180195,-0.30349925
588201,Vitis_palmata,5,-0.24608454,0.006209335,-0.5725918,-0.10184653,0.021949051,-0.22301923,0.32941294,-1.4937233,-0.23826018,0.24319263,5.93153,6.4900475,-0.19611368,-0.02986898,0.001372666,0.89180946,-1.3340652,-0.7314988,0.98413426
588152,Vitis_palmata,5,-0.9615799,0.40087566,-0.3449651,0.30721077,1.4901874,0.09884739,0.23747472,-1.7317011,-1.0396798,0.34054208,1.71622,4.8278894,-0.15870574,-0.10305866,-0.08941242,0.9688287,-1.7520307,-0.570789,0.5157248
588155,Vitis_palmata,5,-1.3539675,-0.15982684,-0.8614568,2.2065382,1.2075006,0.08772183,0.6545294,-1.4759438,-0.5288871,0.30488965,0.6860793,0.89773023,-0.44830143,0.49394917,1.6458466,0.91391814,-0.879503,-0.34572095,-0.3645142
588233,Vitis_palmata,5,-1.7380643,0.16033262,0.09599599,-0.11155464,1.4286612,0.6739994,-1.0513164,1.466545,-0.20664872,2.3912659,2.2181957,0.74316037,-0.4122064,0.28338322,0.3239836,-0.7066399,1.084465,-0.72195,-0.6753687
588467,Vitis_palmata,5,-1.3007323,0.50748795,-0.61518097,-0.054078322,0.25300834,-0.7470216,0.88379633,-1.9819003,-1.3862404,0.85509396,1.2787889,2.5334346,-0.4117903,-0.290365,-0.688177,-0.021455709,-1.8277136,-0.68416274,-0.41714695
588440,Vitis_riparia,6,-0.030277045,0.096125774,-1.5470324,-0.22271025,-1.3863282,0.42937687,-1.1410699,-0.16653357,0.04324296,-0.427285,-0.495061,-0.5093265,-0.5535081,-0.96492684,-0.21655717,-0.656809,-0.25427735,0.34148252,0.065130785
588190,Vitis_riparia,6,0.33160168,-0.4158069,-0.3906904,-0.16807473,0.66970485,1.986159,1.5998793,-0.43929622,2.2768188,-0.1660315,1.581968,-0.36205083,-0.506181,-0.661481,-0.16375057,1.2490348,-0.8938751,-0.045911703,-0.39874816
588276,Vitis_riparia,6,-0.33459565,-0.1194327,-0.56577533,-0.1960221,0.2522949,2.468369,-0.4696027,0.87558204,1.0011746,0.49898463,-0.16732909,-0.28703046,-0.33387354,-0.636003,-0.6363381,0.17671905,0.75617135,-0.034386754,-1.0505852
588214,Vitis_riparia,6,0.87790644,-0.40084288,0.24696767,-0.14524263,-0.82679677,1.0764681,-0.6781424,0.47729737,0.35213196,0.17135517,-0.07335635,-0.3565139,-0.7888687,4.729543,0.64807886,2.772249,0.08234921,0.43888444,-0.47376367
588204,Vitis_riparia,6,-0.22750495,0.1148908,-0.23990989,-0.09480008,-0.069309704,1.5043623,-0.3948248,0.15978357,-0.19065633,-0.25093472,-0.16823447,-0.33791858,-0.3703705,-0.4873463,-0.22989218,1.5267253,0.54386836,0.24794602,-0.08073191
255189,Vitis_riparia,6,-0.10710797,-0.553673,-0.8041777,-0.14141598,0.054212783,0.2445638,-0.014588906,0.07152063,1.209382,-0.81425285,-0.76057833,-0.14140707,-0.33360454,-0.8531277,-0.16707055,-0.38735893,-0.2569945,0.3513039,-0.28807107
588273,Vitis_riparia,6,1.3614051,0.27753597,-0.5685645,-0.38630474,0.3655361,0.23225683,-0.99804133,0.82794845,0.41439107,-0.87889385,-0.9267926,-0.57664615,-0.93643755,-0.9441508,-0.57666224,-0.9078786,0.4944675,-0.22370894,-0.45906195
