INVO,genus_species,spec_as_int,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Mo98,Cd111
588415,Vitis_rupestris,7,-0.7692703,-0.9153042,-0.35883915,-1.2924638,-1.1932873,0.6608403,0.6125868,-0.75299937,-0.97443897,-0.34820688,0.28769413,-0.64151174,-0.31737363,-0.95038414,-0.6915021,0.4722439,-0.5883071,-0.5752188,-0.5873413
588231,Vitis_rupestris,7,0.32805926,-0.75442237,0.018018896,0.18114014,0.9645452,1.8864217,-0.0677622,-0.20651545,0.14783467,-0.13064548,-0.13380906,-0.32572702,0.46302143,0.14175813,0.15478815,-0.3285482,-0.4127879,-0.31328344,0.14745104
588142,Vitis_vulpina,8,-1.1364533,-0.756024,-1.3778626,-0.4310305,-0.9848822,-1.1821254,-2.073224,-1.1052576,-1.110919,1.241049,0.99828994,-0.2275759,-0.6079584,1.4898387,0.9481502,0.43880275,-0.97488356,0.3447944,0.14021456
483180,Vitis_vulpina,8,-0.61672425,-0.6213885,-0.5784733,0.6467314,-0.8686275,-0.1279688,-0.10476785,-0.7840674,0.114978,1.8954173,2.4212565,-0.32769156,0.034080368,-0.34354967,0.22369125,-0.9420495,-0.6518755,-0.34593087,0.49735832
588680,Vitis_vulpina,8,-0.91925085,0.30029958,-1.3400744,0.40889022,-1.3404145,-1.1394446,-0.7852441,-1.0673658,-0.4749863,0.20992596,1.4649094,-0.21478777,0.038121298,-0.091841094,0.30485493,0.13452706,-1.0916922,-0.65674233,-0.58732486
588133,Vitis_vulpina,8,-0.414366,-0.8925071,-0.28968844,0.66888446,0.826156,-0.18767503,-1.474786,-0.01960611,1.3354665,1.0689735,1.1399713,-0.13218048,1.2494973,0.045012113,0.045524683,-0.44786337,-0.5826775,0.9877552,1.19324
588679,Vitis_vulpina,8,-0.9345623,-0.59538037,-2.1216063,0.72586507,-0.6636248,-0.62621564,-0.48475468,-1.4982697,-0.35366693,0.7423223,0.9747476,-0.35396025,0.21299213,0.9313721,0.6013634,0.8188809,-1.1581463,-0.6130145,-0.6370739
597115,Vitis_vulpina,8,0.6025042,-0.8911649,-1.1423216,-0.113532335,-1.0829042,-0.016621508,-0.45799845,-0.111797236,-0.19954035,1.2559261,0.854909,-0.44399583,-0.02077543,-0.21708596,0.1162164,-0.6553027,-0.232717,-0.17118308,-0.3163559
483184,Vitis_vulpina,8,-1.1491439,-1.067148,-2.2793639,-0.7502336,-1.6154355,-1.5021697,-1.3300033,-1.088001,-1.1660712,-0.05071193,0.12035808,-0.34710822,-0.30019683,-0.5179554,-0.09169145,-1.0372119,-1.0431013,0.50738776,-0.37014705
483188,Vitis_vulpina,8,-0.11503508,-0.30852824,-1.7731649,-0.68420786,-1.9381236,-1.4157852,-1.0475725,-0.9874958,-0.9971262,-0.05560757,-0.33015105,-0.41117564,-0.17695771,-0.6177648,-0.22198111,-1.032226,-0.90548384,0.16436434,0.11585938
483190,Vitis_vulpina,8,0.18346393,-0.5527353,-1.1522847,0.7277456,-1.6045386,-0.37589392,-1.0931392,-1.2629249,-0.6218997,0.34363675,0.26295894,-0.400953,-0.37620187,0.02240117,0.052208517,-1.0913954,-1.036613,-0.70426583,0.4859297
483187,Vitis_vulpina,8,2.0009367,1.160679,0.3493966,0.49640557,-0.7189894,0.34581938,-1.1224568,0.00737118,0.553311,0.67351395,0.31467515,-0.26750723,0.040418062,0.29993212,0.04935019,-1.0743363,0.14824393,-0.48221156,1.4076421
483186,Vitis_vulpina,8,-0.98359126,-0.7458757,-2.2474563,-0.51965433,-1.5449339,-1.0875862,-1.8819872,-1.0360016,-0.9724096,-0.16500969,-0.21496253,-0.5187977,-0.020424621,-0.46532792,-0.516653,-0.8288047,-0.92869806,-0.51058936,0.10892353
588123,Vitis_sp_candicans_or_hyb_candicans,,-1.1345087,-0.2548068,0.15861443,-0.1471979,-0.84825474,0.9104656,-0.15275648,0.28890076,-0.37139603,-0.7682018,1.144713,-0.120727845,-0.21756075,-0.39897475,-0.14789341,1.5183196,-0.03319256,-0.31775504,-0.62846464
588282,Vitis_sp_riparia_vulpina,,0.6147575,-0.36784625,0.68200994,0.11587121,0.42672914,0.57732666,0.7350324,0.92250514,-0.13319299,-0.56492734,-0.7459267,-0.40114588,-0.7400844,0.5952826,-0.12802418,1.765986,0.94751054,-0.3605417,-0.008287256
588508,Vitis_sp_unknown_NY,,-1.0323714,-0.4865171,-0.47493285,1.1999356,-0.4702085,-0.7766636,-0.5654088,-0.2838484,0.56795377,1.6022667,1.0284896,-0.25388065,-1.1254363,-0.32618037,-0.008623763,0.80479664,-0.17755778,-0.3508281,-0.17053495
588549,Vitis_sp_unknown_NY,,-0.1224046,-0.7811179,-1.4000772,0.2724798,-0.042660445,0.001658367,0.18066624,-1.2281032,-1.0687926,-0.32038584,-0.40653485,-0.55227023,0.57586026,-0.32513973,-0.36579287,-0.42242917,-1.0099432,0.053694654,0.19253391
588501,Vitis_sp_unknown_PA,,1.8169769,0.40996593,1.5684148,0.42271087,0.19850901,-0.23825893,0.07063717,1.5324508,0.44262958,-0.77747625,-0.81294626,-0.32194388,0.22286408,-0.07947124,11.039985,-0.48655927,1.8721627,-0.896481,1.6528773
588628,Vitis_sp_unknown,,-1.0617898,-0.9797424,0.9735567,1.2773056,-0.6884369,-0.29547024,0.6299904,0.04068596,0.29221138,-0.47036362,0.3745105,-0.3273894,0.24304178,0.7962301,1.7823415,-0.028657133,-0.051297758,-0.013999717,-0.080263525
588529,Vitis_sp_unknown_NY,,2.581493,2.1913805,1.0293217,0.21025196,-0.29802302,-0.25956306,0.5495564,-0.80513,-0.009855147,-0.6457504,-0.447016,0.6016519,0.5030029,0.29254293,-0.047604267,-0.176812,-0.8430714,-0.7016406,0.15257458
588476,Vitis_sp_unknown_NY,,-0.2861252,-0.83551425,-1.1395395,-0.2259918,-0.5533424,-0.61708695,-0.70556056,-0.70480955,-0.4833561,0.3953814,0.1562134,-0.5064051,0.72339815,-0.35055494,-0.4599442,-0.45974115,-0.72324836,0.39398938,-0.7428629
588392,Vitis_x_andersonii_v. coignetiae x v. riparia (vulpina),,-0.53148067,0.57443047,-0.070229694,-0.46286705,1.1459688,0.1890707,1.2951083,-0.5122858,-0.086758725,-0.94538075,0.4853998,-0.40919954,-0.7130313,-0.18458179,-0.58409053,0.2136543,-0.2723602,-0.42312863,-0.58925736
588391,Vitis_x_champinii_v. mustangensis x v. rupestris,,-0.031459715,-0.15684177,2.4431734,-0.17217109,1.2520128,0.23290122,0.011509805,2.5750046,1.1755067,-0.13406958,-0.01233339,-0.3504939,0.3093284,0.07560176,-0.35735807,0.07821475,2.2776952,1.1961863,1.2768824
588371,Vitis_x_champinii_v. mustangensis x v. rupestris,,-1.0604672,0.28028515,-1.1991996,0.64523447,-0.5649624,-0.5841825,-1.9257977,0.22348046,0.20885012,0.7853604,0.39936322,-0.37121055,0.30480725,-0.120296255,0.45383954,-1.2864608,0.37742108,-0.74825305,0.23068382
588149,Vitis_x_doaniana_v. mustangensis x v. acerifolia,,-1.0045464,-0.12528004,-0.43504494,-0.54673976,0.11865944,0.13935411,-0.83347076,0.49400222,0.2330561,-0.4708798,-0.48476318,-0.25413623,-0.8835159,-0.30470827,-0.15620284,2.0252664,3.3947632,0.26094452,-0.6625917
588257,Vitis_x_novae-angliae_v. labrusca x v. riparia,,-0.2833001,-0.0183064,-1.0638975,-0.20729214,-0.90347224,-0.2708711,-0.02702185,-0.45142677,-1.1617212,-0.26313582,-0.54290193,-0.5617816,-0.6155395,-0.33488226,-0.09430223,-0.9025603,-0.45256412,-0.8426711,-1.1130856
