INVO,genus_species,spec_as_int,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Mo98,Cd111
318684,Vitis_acerifolia,1,-0.259302497,2.408795357,0.114537783,0.088835694,-1.376423001,-0.701687157,0.376164138,0.356444299,-0.737340391,0.837335885,0.662771106,-0.176715061,-0.773713052,0.229033276,-0.605875015,2.807327747,1.084378958,-0.535046875,-0.08819516
588141,Vitis_acerifolia,1,-0.080395386,1.470872998,1.410751104,0.122238874,-0.755139112,-0.366932333,-1.216827393,-0.224966541,0.253330797,0.544689596,0.219009548,-0.266732544,-0.256638885,0.090459079,0.176130772,-0.37114653,1.036501527,-0.225338414,-0.021783436
588646,Vitis_acerifolia,1,-0.650014162,-0.365602791,1.031285763,0.494087666,1.272194505,0.044347905,0.237372816,0.507256389,0.419423819,-0.35757187,-0.680163085,-0.353239864,-0.055653028,-0.33395043,-0.144909337,0.044730417,0.198641032,0.153513387,-0.108189508
588378,Vitis_acerifolia,1,-0.626840889,0.413478941,0.493505836,0.502371728,-0.138998941,-1.069910765,-1.088257432,-0.624949396,-0.280138314,-0.056958497,-0.862643778,-0.392868876,-0.837235391,-0.294158429,0.146493509,-0.273637205,-0.894017994,-0.43150875,-0.126166537
588459,Vitis_acerifolia,1,0.863505721,1.078545094,-0.577301323,1.64255476,-0.932210803,0.26857841,-1.110783935,-0.587365806,1.644856811,-0.180857301,0.407025307,-0.234578311,-0.638461232,-0.406899691,0.986213326,1.127816796,-0.640078366,-0.039323583,-0.113319412
1583,Vitis_acerifolia,1,1.091806293,-0.969713807,1.215728879,-0.08271119,0.247647598,0.162076846,-0.823096812,0.233081415,-0.42440328,-0.754788458,-0.779620051,-0.261113077,-0.208836704,-0.433029145,0.875146508,-0.447278589,-0.002818086,-0.689923227,-0.147350267
588448,Vitis_acerifolia,1,-0.867256641,0.330207974,-1.068374991,0.997258246,1.083346128,0.00101991,-0.083792545,-0.023113623,-0.756931305,1.057993412,0.204101071,-0.263499856,-0.659850121,-0.138550147,-0.17163606,1.138518333,-0.431569874,-0.238521904,0.056546029
588144,Vitis_acerifolia,1,-0.4679676,1.118400574,-0.995973289,1.030600667,-0.36346215,-1.096855283,-1.106540203,-1.060052633,-0.998886526,-0.797836661,-0.790769517,-0.307033688,-0.731739998,-0.340560496,-0.851133347,0.142293572,-1.256540418,-0.091836236,0.293409884
588324,Vitis_acerifolia,1,1.037663341,1.524150968,0.372123271,0.373208165,-0.80015558,-0.724284172,-1.225578904,-0.038645707,-0.517953277,-0.140189081,-0.268929958,-0.243005976,-0.661037624,0.183725789,0.505962849,-0.692738175,1.689799905,-0.025091441,-0.25164184
588325,Vitis_acerifolia,1,-0.633714676,1.787265658,-0.486537874,-0.203505784,-1.048609614,-1.040861011,-1.329347253,-0.786671162,-0.870950878,-0.335944444,-0.256811559,-0.372562468,-0.772937119,-0.336426556,-0.468362153,-0.335932821,-0.709877908,-0.240654677,-0.226187199
588393,Vitis_acerifolia,1,-0.037884787,3.091108084,0.122021548,0.068058163,0.591638744,-0.352656305,-1.523553848,0.576284349,-0.232066497,0.551407397,0.579386055,-0.312990636,-0.830430984,-0.229830101,1.191185474,-0.447458655,1.450414181,-0.107424527,-0.252453953
588442,Vitis_acerifolia,1,-0.129699171,2.245818377,-1.491288543,0.243726745,-1.260762811,-0.530336201,-0.32058388,-1.663928747,0.03807193,0.511023879,0.578786731,-0.295935482,-0.789198875,2.368267059,0.046892304,0.243989572,-1.351218939,-0.304467499,-0.173071697
588677,Vitis_aestivalis,2,-0.671009958,-1.034621954,-0.419723392,-0.947250843,-0.417283446,-0.023264797,-0.313377142,-0.587451696,-0.951378047,-1.035279751,-0.443687141,-0.057599127,0.671424448,-0.93856734,1.045714855,-0.005734779,-0.441893667,-0.798389137,-0.087463439
237621,Vitis_aestivalis,2,-0.089490823,-1.276637673,-0.355719745,-0.516151607,-0.866883039,-0.843203485,-0.815426469,0.767879486,0.264123082,-1.163758993,-1.17430222,-0.384460896,-0.035037369,-1.164692521,-1.19986105,-0.727911949,0.660119534,0.053835191,-0.128292203
483143,Vitis_aestivalis,2,-0.831344366,-1.214716554,-0.223187402,-0.646496236,-0.812004209,-0.513148546,-0.680792153,-0.88479352,-0.391827524,-1.796039939,-1.619849205,-0.249079838,-0.344009727,-1.053802609,0.727129161,-0.830725372,-0.760890543,-0.788631618,0.088528655
588626,Vitis_aestivalis,2,-1.11216116,-0.472414315,-1.44518888,-0.5706231,-0.582008541,-1.426046371,-0.541745901,-0.41375047,-0.559851468,-0.610267222,-1.039549232,-0.304557264,-0.361127168,0.543824494,-0.154408857,-0.70221144,-0.19178246,-0.544342935,-0.123125695
483138,Vitis_aestivalis,2,0.398093462,-0.884740531,0.28558293,0.688512743,-0.972163856,-0.367651343,-1.199499607,-0.214250326,-0.745573282,-0.1118645,0.300219715,-0.093952738,-0.518143177,0.230033532,0.174506769,-0.733692229,-0.215707108,-0.844946206,0.504678071
483130,Vitis_aestivalis,2,1.093799591,-0.304262936,-0.381063879,2.070572853,-1.015879512,-0.481151402,0.467503607,-0.366102338,-0.187424496,-0.989450097,-0.514345109,-0.278350741,-0.496266782,-0.352455884,-0.135051757,-0.349930167,-0.333411872,-0.821484208,0.014845451
588198,Vitis_cinerea,3,-0.638757825,-0.393846095,1.516947865,1.29701519,-0.0241239,0.184573248,-0.310919404,-0.296252012,1.877985358,0.134973466,1.159006119,0.641032994,0.677252233,0.827150643,0.72394383,0.271515012,0.455065578,0.97096771,-0.127907515
588205,Vitis_cinerea,3,-1.055935383,-0.715361059,-0.09211643,0.675604284,1.590431452,-0.686889827,-0.206330895,-0.393299758,0.311875343,-1.056375384,-0.626913786,-0.280032188,0.079924695,0.452813119,-0.031572755,0.189349428,-0.323027134,0.035259213,-0.172862634
588199,Vitis_cinerea,3,-0.477477521,0.190651104,0.643831313,1.134714723,0.397906184,1.455000401,1.213941097,-0.88789463,0.551997721,1.270088553,3.238508224,1.326120496,1.177680016,1.609909892,1.642976761,5.988682747,-0.879964292,-0.18484278,-0.170583189
588200,Vitis_cinerea,3,-0.230176091,-0.00168375,-0.25816384,-0.022867257,0.196056873,-0.07232473,0.251354933,-0.868392289,2.685522318,-0.708046436,0.179540738,0.56043011,2.436546087,-0.09731473,0.535581708,0.796317637,-0.462669432,1.5508883,0.122480936
588221,Vitis_cinerea,3,-0.61605835,0.031898364,-0.521006405,0.808163583,0.948005915,5.53779459,-0.977018297,1.830307245,1.247087836,1.291892529,1.333974123,0.289562136,2.617634773,1.200307131,-0.078554586,-0.686968684,1.138126016,3.531790733,0.350898921
588197,Vitis_cinerea,3,-0.167701483,-0.140619293,0.737705469,0.66174686,1.429768324,1.929358602,-0.311798006,0.290889651,3.564291716,1.019018054,1.78869617,1.262268066,0.274174601,0.660079122,-0.3148202,-0.509338379,-0.392958939,4.220196724,0.633363366
588217,Vitis_cinerea,3,0.450257123,-0.211839512,1.853696108,-0.542062521,0.171865806,-0.496981829,-1.051671624,2.226290464,-0.472767562,-0.257774502,-0.450999945,-0.291529447,0.135968521,-0.978839517,-0.997243047,-0.460961968,1.745408177,0.985479355,-0.226683617
588356,Vitis_cinerea,3,-0.899306417,-0.65831995,-0.695942819,-0.825726151,-0.116999179,1.042553067,0.192878023,-0.457578033,0.404717416,0.349628955,1.124772787,0.581208885,1.045689821,0.204414412,-0.412445128,-0.177698895,-0.490228862,-0.118567638,-0.19701533
588218,Vitis_cinerea,3,-0.04360345,0.18085131,-0.970215261,0.374092638,-0.339947939,-0.256716013,0.632048011,-0.028552093,0.590309739,-0.155152187,0.433295429,0.925420284,1.067632675,2.179073334,0.56592381,0.398572803,-0.18747437,2.153924704,0.044597421
588134,Vitis_cinerea,3,-0.764499843,-1.099954963,0.014462026,-0.414074928,0.190857813,1.511960983,0.888855219,1.743219018,-0.001578212,0.378389359,0.247545749,0.751252413,3.042444706,0.87510556,-0.586995304,-0.650476038,1.344691873,2.042800188,0.130185947
588208,Vitis_cinerea,3,-0.843012989,-0.767541051,-0.657381833,0.352458,1.335474491,1.109675884,4.320503235,-1.151227474,1.318471074,1.050190449,2.392411947,1.884902835,6.919384003,1.842262983,-0.167470887,3.600636482,-1.121491432,2.113707781,-0.126672447
588219,Vitis_cinerea,3,-0.303445756,-0.42860809,0.086206943,-0.512686253,2.192263842,0.454794288,1.754330277,-0.709505558,2.106646061,-0.060638852,0.356835097,1.135760546,1.333992362,-0.023860537,-0.118012562,0.241492465,-0.703078508,4.499164104,-0.106649049
588398,Vitis_cinerea,3,-0.833821297,-0.57543534,0.318907738,-0.900519609,0.092948474,0.559718907,-0.606188297,-0.38135463,1.30965066,-0.652886093,-0.890486896,0.267010748,2.298540115,1.612331152,-0.911885679,-0.5538342,-0.398393393,0.332563788,-0.176258251
588186,Vitis_cinerea,3,-0.740468204,-0.15421842,-0.680578828,0.083324917,1.040120959,3.617347479,-0.762782931,1.795501351,0.425111592,0.102272972,0.161274388,0.227610275,2.861092329,-0.292546809,-0.267980486,-0.716106176,1.99857676,4.839593887,0.010024266
588154,Vitis_cinerea,3,-0.096235074,-0.426992238,0.576309621,0.679727495,0.740151405,1.282247305,0.831314683,0.879639208,1.3884058,1.897916079,1.717181802,0.413469315,1.464387655,1.045892596,0.206784502,0.112405315,0.759497046,1.423060656,-0.137898073
171,Vitis_cinerea,3,-0.672734141,-1.340306163,-1.096642613,-1.391703963,-0.560374558,-0.350641817,-0.602531672,0.575293303,0.804638743,-1.277009249,-1.713814616,-0.437835813,0.172142312,-1.49403286,-1.406757116,-0.887926459,0.536772072,-0.719854534,-0.095120005
588678,Vitis_cinerea,3,-0.585913658,-0.140091911,-0.382845253,1.47730422,1.910037637,2.06029892,0.206290931,-0.089529172,0.60507977,0.77408433,1.640184641,1.125733376,3.475409508,1.115632296,0.603553176,-0.022859039,-0.101986721,3.543089151,0.143136054
597232,Vitis_cinerea,3,0.094781823,-0.265704304,-0.478029191,1.295429111,-0.91274327,1.044071555,-0.335894793,-0.746451437,2.197569609,2.102525949,2.975471258,1.214037538,1.784711719,1.003772736,1.076634049,0.007208559,-0.991931975,1.259927273,-0.042387307
588575,Vitis_cinerea,3,-1.698292494,-0.24336195,0.865125179,-0.231509656,1.7025491,0.321834981,-0.16489546,-0.102277644,0.687028289,-0.327897012,0.66804564,0.350177407,0.537938058,1.132575274,-0.817472458,-0.414930284,0.029331993,4.801058292,-0.277756542
588685,Vitis_cinerea,3,-1.073966026,-0.353553981,-0.058876134,-0.223632604,-0.571412385,1.075370908,0.673545778,-0.04390211,0.430546552,0.150022104,0.742893398,0.558973312,1.007668376,-0.197816297,-0.420135856,0.437470257,-0.082161605,2.007666349,0.362977386
588466,Vitis_cinerea,3,-0.869722664,-0.719393134,-0.854527175,-1.003136992,0.348609835,-0.44920814,-0.851007283,-1.09377718,-0.586131811,-0.754539907,-0.226890251,-0.20791921,5.584834576,-0.822014511,-0.767789125,0.062426493,-0.888502121,0.728081048,0.53764534
588460,Vitis_cinerea,3,-1.520442963,-0.056477133,-0.329823524,0.027911231,-0.178915098,0.543478549,-0.052949574,-0.674259663,-0.302914768,0.646927536,1.112735868,0.421657115,1.410116792,0.180107012,0.024072211,1.30969727,-0.65318805,0.426392227,-0.170861647
588328,Vitis_cinerea,3,-1.109466434,-0.48217088,0.66703862,-0.711978555,1.456594944,0.357180446,0.404649585,-0.223491684,2.241063595,0.496764481,-0.106568016,1.703112483,1.079293728,1.19697547,-1.027931571,-0.349073589,-0.263806045,1.432994604,0.21988444
588372,Vitis_cinerea,3,1.262683153,0.006031568,-0.962931871,0.826405644,3.422761202,1.320628166,3.67766881,0.617459476,3.98712039,1.164287806,-0.124192737,0.41990757,2.513373137,-0.545316696,-0.276941925,-0.016712656,0.373618007,3.072127342,-0.016862566
588329,Vitis_cinerea,3,-0.802266777,-0.240258262,-0.445432097,1.086276412,-0.698716879,0.075434491,-0.245579362,0.142976671,2.241385698,1.230554104,0.275201589,1.085282087,0.685909033,-0.162638649,0.1537406,-0.561054885,0.011923628,0.34338057,-0.131949902
588143,Vitis_cinerea,3,-1.060275197,-0.040718254,-0.986890197,0.8428666,1.723525643,1.367199898,1.519224167,0.333866626,0.761429429,-0.060584914,0.394100726,0.554948092,1.507670879,-0.771849811,-0.184725374,0.111050718,-0.287722796,2.652795076,0.034107607
588352,Vitis_cinerea,3,-0.955957472,-0.604610622,-1.069780588,-0.06956137,2.033531427,-0.121693596,0.973037481,1.017780304,1.185700178,-0.669448733,0.29355368,1.221465945,2.515196085,-0.291152239,-0.328014463,-0.327711314,0.874956608,0.509298325,0.130780652
588222,Vitis_cinerea,3,-0.36226961,-0.274710268,1.038900495,-0.598487139,-0.001263184,0.500374854,0.366696179,1.110684276,1.263907433,1.36542213,1.516634345,0.741109014,1.339878082,0.167626515,-0.314700872,-0.447834641,1.377645016,0.616456985,0.445686132
588220,Vitis_cinerea,3,-1.075042605,0.627371073,0.703238189,-0.284896135,1.658393621,0.667116404,-0.166390121,0.172150508,1.940242887,0.762145817,1.403379202,0.287939012,0.521248162,0.35404551,-0.015521714,-0.174613222,1.592680335,1.583512664,-0.143926129
588165,Vitis_labrusca,4,-0.881084442,-0.866535783,2.346335888,-1.293854237,-0.146382451,-0.491153717,-0.432929337,0.151680797,-0.994695425,-1.105392098,-0.964355707,-0.178659871,-0.334653795,0.393583328,-0.38578251,-0.477900147,0.133459494,-0.850500643,0.278657526
588182,Vitis_labrusca,4,1.215373158,-0.37036112,0.655656099,0.535750628,-0.803995967,1.290412426,-0.188613564,-1.21972537,0.238844737,1.267140508,1.648854852,0.195682481,0.229752883,1.891299486,1.572369814,-0.538106441,-1.064362526,-0.771736085,-0.088803761
588128,Vitis_labrusca,4,-0.700816512,0.460371822,1.96587503,-0.796274304,0.121970877,3.680625916,-0.67234695,0.919089317,-0.50771755,1.435085535,0.746212721,-0.129303932,0.124013305,1.241959453,0.354925841,-0.344986439,3.599961042,2.454721212,0.230199188
588173,Vitis_labrusca,4,0.103655279,-0.656255245,1.601569772,-0.281390399,-0.808904886,-0.270042747,-0.394033074,-0.319762319,-0.400968611,-0.494442701,0.191896096,-0.078506276,0.022959249,0.424241781,1.175633907,-0.221117005,-0.371983469,-0.816943407,0.216446757
483148,Vitis_labrusca,4,-0.291954905,-0.599155664,1.552867413,-0.209788635,-1.106693149,-0.543567359,-0.590975046,-0.044564299,0.3692514,-0.548403144,-0.78657794,-0.076756559,-0.040768746,0.21243757,0.225015327,-0.983487844,-0.177909583,-0.826628268,0.292513669
483160,Vitis_labrusca,4,-0.470140308,-0.050901402,2.075505257,5.412223339,-0.187557176,0.906467795,-0.399334252,0.643011987,1.437121391,0.027997874,1.300135016,0.12742576,0.58683753,0.754695415,3.224210978,-0.364961624,0.734015405,-0.775047958,0.032055613
483161,Vitis_labrusca,4,-0.388848156,0.473199487,1.088882089,-0.055947494,-0.213867322,2.083336115,0.070739187,0.993935943,-0.018964129,1.772922277,1.154020905,0.040410295,0.42482239,0.615549445,0.735236764,0.497364432,1.05026114,-0.830960035,-0.132203251
483164,Vitis_labrusca,4,0.44534564,-0.166112587,1.370028377,-0.394248694,0.011052672,0.139174774,-0.071828358,-0.436825424,0.220408961,-0.103183843,2.08460331,0.142934993,1.012728691,0.359874219,4.286719322,-0.148956552,-0.414111167,-0.814341426,0.187764972
588583,Vitis_labrusca,4,0.141670033,-0.993152738,0.779444277,-0.769005537,-0.54101187,-0.826568127,-0.045667727,-0.656591773,-0.743490696,-0.799236536,-0.842861474,-0.12709114,-0.398204982,-0.907736361,1.216271996,-0.54249531,-0.201435417,-0.811610401,0.162239626
588585,Vitis_labrusca,4,0.463310927,-0.699416935,1.02784121,-0.131439507,-0.675843894,0.064941563,0.197615281,0.141787291,0.436374605,0.049360871,0.249084428,0.101758786,0.365669638,-0.219434232,1.72231257,-0.36776486,0.2368505,-0.815487027,0.086859733
594349,Vitis_labrusca,4,-0.916213036,0.439984232,-0.503293574,0.321915805,0.89923054,0.619752884,-0.796337783,-0.414485395,-0.880475223,-0.139483333,0.600883245,-0.180044919,0.606162429,0.127721816,-0.17137824,0.331234634,-0.160292327,-0.516282439,-0.05277285
588584,Vitis_labrusca,4,0.762135744,0.082607552,0.489430845,1.651397586,0.519642293,0.270916969,-0.442594379,0.457466394,0.872167647,0.930739403,0.890630305,0.194518238,-0.216912836,0.523876488,3.159240246,-0.814535856,0.219138697,-0.75237,-0.097805329
588648,Vitis_labrusca,4,-0.763682246,0.333078831,0.904077291,1.256592751,-0.829008877,-0.247085974,0.023095891,-0.472578496,-0.380029619,1.002123713,0.868887603,-0.074243426,-0.264877081,-0.243471235,1.000531077,-0.749587357,-0.640248358,-0.794201374,-0.031229913
1587,Vitis_labrusca,4,-0.917023063,0.38421002,-0.554937422,0.065503597,1.956702232,0.921213865,-0.008865563,-1.202064157,-0.921075463,1.332180619,0.383880585,-0.237734661,0.060895316,-0.266884059,0.025443615,0.094759084,-0.768677473,-0.720849395,-0.138349697
483162,Vitis_labrusca,4,-1.157127261,1.22296989,0.501018584,2.51865983,-1.185982585,0.406427056,-1.089609742,-0.006526552,-0.187190294,2.735746145,1.813646078,0.06273751,-0.541252077,1.36495471,1.316342235,-0.770279408,-0.043854386,-0.805590689,0.132050544
588658,Vitis_labrusca,4,-0.662333727,1.075712085,1.259052992,-0.278995991,-0.03818088,-0.408863634,0.57155478,-0.422101289,0.083374873,0.111048594,-0.050538495,-0.246807441,-0.291549891,0.708468556,-0.305578053,-0.583997309,-0.573483527,-0.809221089,0.339142948
588647,Vitis_labrusca,4,-0.259731442,0.181396663,0.439164758,2.609253407,-0.827555716,0.686426997,-0.135784492,0.109750815,0.555499732,1.744185686,1.538134933,0.22998929,1.242362142,2.005894661,4.154055595,-0.52180028,0.071956158,-0.782893419,0.177450687
483159,Vitis_labrusca,4,-0.647949278,-0.842602491,2.441180468,-0.918158412,-0.558917105,-0.483659148,0.473342657,-0.534383297,-0.799162686,-1.500095844,-1.122212648,0.239936009,0.586273849,0.042239755,0.151899934,-0.501343429,-0.358393699,-0.84476161,-0.123745516
483151,Vitis_labrusca,4,-0.966973126,-0.433230191,0.015382356,3.194291115,-0.627044857,-0.811521232,0.054158486,-0.478385419,0.849363863,-0.107375197,0.191425741,-0.086203776,-0.180320069,0.399609447,2.543734074,-0.195452914,-0.484829187,-0.800074816,0.325376898
588675,Vitis_labrusca,4,-0.466524065,1.510714173,-0.214388892,1.551975489,1.271770477,0.501499653,-0.062330123,-0.621105373,-0.345542669,2.193979263,1.031562567,-0.165663794,0.491345257,0.327385992,1.273920894,-0.361067504,-0.027256748,0.177354977,-0.171458349
597172,Vitis_labrusca,4,-0.386618465,0.576716483,1.255962133,0.491220981,0.338843673,0.468644768,-0.540909052,-0.24390687,-0.887246728,1.555965781,0.993266284,-0.181653753,0.42671898,1.81966269,-0.31487608,-0.547963023,-0.745643616,-0.724649072,0.093038894
597203,Vitis_labrusca,4,-0.746919513,0.80378437,2.598968267,1.209800124,-0.247172505,-0.027767915,-0.688362479,0.069114879,-0.321150899,-0.090698503,-0.194188178,-0.285012126,-0.170488015,1.992331147,0.19915846,-0.479338318,-0.183733642,-0.744665921,0.274346352
597228,Vitis_labrusca,4,-0.69048202,-0.036547497,0.943714082,-0.770916879,1.377757788,0.970047712,-0.127911299,0.230703726,-1.222880363,0.757937431,-0.081573628,-0.280849427,-0.028598472,-0.231248379,-0.639998078,-0.881660342,0.79297775,0.471837342,-0.110081114
588307,Vitis_labrusca,4,-1.058175802,0.3925789,0.587964296,0.178072155,-1.095717072,0.534869075,-0.365004271,-0.659242749,-0.610592306,-0.782101274,-0.664251268,-0.057050154,0.051060524,-0.097859889,-0.659371078,-0.276285082,-0.314016014,-0.813882053,0.174344257
588138,Vitis_labrusca,4,-1.164916396,-0.572871089,0.390256643,0.303740114,-1.213642716,0.127058536,-0.838890493,-0.389501929,0.624287248,-0.018170187,1.29826951,0.890878618,0.266406596,-0.213895872,4.262941837,-0.749910712,-0.320337862,-0.798886895,0.12883611
588169,Vitis_labrusca,4,-0.441284686,-0.556240082,1.544453859,-0.854014218,-0.364415795,-0.564043939,-0.686791778,0.331464618,-1.363631248,-0.56448859,-0.001689809,-0.348029941,-0.45936957,-0.463885874,0.213582233,-0.151648283,0.441491306,-0.363985807,-0.243543029
588277,Vitis_labrusca,4,-0.785092592,0.964489758,0.766314268,0.482175738,-0.656377554,1.949664712,-0.325155079,0.376561731,-0.289239258,2.573996305,1.212147713,-0.146812558,0.03079902,1.172950983,0.249260604,-0.379435182,0.431712717,-0.789702773,0.24647665
483155,Vitis_labrusca,4,-0.574696958,-0.488184869,0.8891083,1.016101718,-0.573855221,-0.178564295,0.471868247,-0.047000136,-0.075118914,-0.40544188,0.093867756,-0.056706909,-0.193810344,0.115510471,1.449410796,-0.40329206,0.330972701,-0.805509508,-0.049528535
483150,Vitis_labrusca,4,-0.842385173,-0.646261513,1.120394468,0.664432585,0.005785502,0.377841771,-0.171980411,-0.040369108,-0.498701841,0.246409759,0.035912175,-0.080058776,0.616230667,-0.000275587,0.574013531,-0.590210736,0.695847034,-0.816199958,0.35912168
483147,Vitis_labrusca,4,-0.774377763,0.363527268,0.600829422,-0.050107721,-0.935285926,-0.09259396,0.553421259,0.550658107,-0.86257875,0.939089358,0.266632617,0.132679656,-0.410354912,0.694575369,0.978310764,-0.405700624,0.200701311,-0.837008715,0.01821073
483149,Vitis_labrusca,4,0.782780111,0.721562445,0.91835928,2.346922874,-0.341318458,0.903030932,0.395503193,0.264514148,0.150032863,1.89855051,0.938937068,0.041656729,0.002005601,0.671270013,1.055447578,-0.336951464,-0.350006074,-0.835567653,-0.109708607
588194,Vitis_labrusca,4,-0.907863736,-0.286339879,1.006727576,-0.400160611,-0.145715445,-0.460026532,-0.317213625,-0.538360238,-0.446929187,0.610598147,0.143329516,0.064942598,-0.027674308,-0.03218082,0.979005635,-0.689290166,-0.266261131,-0.657068431,-0.042864561
483153,Vitis_labrusca,4,-0.246139452,-0.274205208,-0.034067448,0.027293961,-0.886321902,-1.390489101,-0.749115407,0.705119371,-0.526721358,-1.11725843,-0.520876825,-0.119984351,0.120685793,-0.911360264,0.403342217,-0.87237978,0.687006772,-0.803035617,-0.137719557
483154,Vitis_labrusca,4,-0.191278785,-1.057896256,1.350557089,0.331277519,-1.028681278,-0.735949457,0.212719679,1.39276576,-0.118563227,0.726940632,-0.340855479,-0.158705249,-0.586969256,-0.332072616,0.349436581,-0.662673056,1.630313754,-0.818209171,0.233322576
483146,Vitis_labrusca,4,-0.639671624,-0.844093859,3.359714031,-0.12549077,-0.895145416,-0.962155163,-1.025959373,0.5833413,-0.681594074,-0.794205904,0.151677176,0.031537428,0.103942148,0.418441147,0.791378379,-0.877622068,0.210485309,-0.838316798,0.348970503
483157,Vitis_labrusca,4,-0.951296866,-0.095836043,1.107216835,-0.789516032,0.370818585,-0.322723269,0.297468066,-0.212096453,0.880528212,-0.184958622,-1.420861483,-0.266011894,-0.574049711,-0.762285888,-0.374840885,-0.859711766,-0.520347774,-0.863090754,0.079932339
483145,Vitis_labrusca,4,-0.980334461,-0.196850896,1.359698534,0.060707837,-0.200852424,-0.296292156,-0.133240268,-0.68554312,-0.333258003,0.803968847,0.306005388,0.570590436,-0.199996158,-0.408180296,-0.059738379,-0.889683604,-0.917852163,-0.841274261,-0.03722015
483133,Vitis_labrusca,4,-1.010533333,0.735651553,3.522113085,1.027522087,-0.136327967,0.302536339,-0.374044597,1.50282681,0.31262216,1.301449299,1.713536739,0.187943801,-0.002580776,3.716587305,1.255410314,-0.661308467,0.875412107,-0.779915333,0.397328824
483152,Vitis_labrusca,4,-0.073460244,-0.308401376,2.577456713,0.187666535,0.144648463,0.50259012,-0.561873496,0.82640928,0.003854809,1.29315865,0.772759497,0.06875243,-0.113242157,1.755160809,0.639993906,-0.632926762,0.498954326,-0.84264493,0.178877264
483163,Vitis_labrusca,4,-1.150376558,-0.220054969,0.778541148,-0.429866135,0.380580395,-0.024954511,0.253601462,-0.550332785,-0.840387285,0.339157194,0.053171467,-0.326878309,0.434349239,0.144315124,-0.139160752,-0.27915749,-0.745364845,-0.533391237,-0.051548809
588201,Vitis_palmata,5,-0.503319681,0.616138041,-1.197412848,-0.763838172,0.088132694,-0.625824213,0.137855127,-2.248535395,-0.980189681,-0.293865681,3.19941783,3.620025396,-0.079396427,-0.648745596,-1.325136662,1.801310658,-1.618630648,-0.707344472,0.10531076
588152,Vitis_palmata,5,-1.994633675,0.767949641,-0.809824049,0.636894107,3.073153734,-0.105613247,1.164654016,-1.838518023,-0.772980094,0.82685405,1.915333033,3.386208773,0.335381955,-0.292797029,0.713978052,2.514543533,-1.49656558,-0.435266525,-0.043812849
588155,Vitis_palmata,5,-0.946435809,-0.260504037,0.336717129,-0.528901219,1.91602397,0.352310121,-0.448492646,-0.486245662,-0.412113816,-0.584346414,0.061771754,0.460840464,0.096675806,-0.067033738,-0.755232632,0.19350037,-0.459938377,-0.327530742,0.022494419
588233,Vitis_palmata,5,-1.681322336,0.836106777,-0.669826031,-0.574622095,1.64079082,-0.512200475,-0.086616881,0.178966552,-0.470204324,1.06435132,1.324127793,0.717473805,-0.293549031,0.561847448,-0.312912822,-0.451085329,-0.061968029,-0.633055389,0.47538662
588467,Vitis_palmata,5,-1.918265104,0.058895484,-1.326939821,-0.089647315,0.539685726,-0.432378232,1.600474238,-2.687810898,-1.356004953,-0.956586421,0.092597015,1.149064779,-0.194458082,-1.095207691,0.237711951,1.086589932,-2.154334068,-0.654035032,-0.262646258
588204,Vitis_riparia,6,1.401984453,-0.674218893,-0.36168924,-0.912735224,-1.158978939,-0.757459283,-0.6767658,1.013803601,-0.13116686,-0.541246116,-0.657344401,-0.310139298,-0.499374062,-1.168882489,-0.305885792,0.402539581,1.18492353,0.143075168,-0.204413459
588276,Vitis_riparia,6,0.977727592,1.355566859,-1.036913753,1.366088629,-0.277944654,-0.667093694,1.309630513,-0.477646798,1.009538889,0.047072187,0.154648185,-0.272769392,-0.461516261,-0.540425181,0.653490365,0.935429394,-0.514383733,-0.058356568,-0.267855436
588440,Vitis_riparia,6,1.993198872,1.460185051,-1.293110728,-0.415165573,-0.540751994,0.233436152,-0.757755637,0.154532939,-0.433036774,-0.00455403,-0.070577927,-0.257989645,-0.043631949,-0.661462903,-0.119933352,-0.451246977,-0.125074983,0.273166895,0.04580611
588214,Vitis_riparia,6,2.303346395,-0.030992879,0.127220675,-0.125726551,-0.836928666,0.918112874,-0.060715482,0.898357332,0.435102701,0.101525009,-0.219970554,-0.293532759,-0.653423548,-0.152971566,0.857137144,2.551398277,0.336628318,0.526845336,-0.257433802
588190,Vitis_riparia,6,-0.55435276,1.078900695,-0.572956979,0.806731641,-0.438891768,1.045990229,2.121932507,0.66067785,1.591430187,0.730146289,1.082897186,-0.258714736,-0.441897362,0.461650848,-0.663141429,0.586621881,-0.063438885,-0.203020304,-0.290777206
588273,Vitis_riparia,6,1.128794193,0.505974948,-0.843206882,-0.445291162,0.893579543,-0.277166843,0.012486803,1.413897157,-0.136096612,-0.442827016,-0.679441452,-0.366267323,-0.592674971,-0.761903346,-0.356749207,-0.465045422,0.852206647,0.0193037,-0.037461679
588274,Vitis_riparia,6,1.003493786,0.079906613,-0.634072006,-1.139103651,-0.225496814,-0.375654638,-0.480940282,0.236063689,1.069288135,-0.455132812,-0.471427381,-0.209743381,-0.336395174,-0.618148863,-1.053895354,-0.076379888,0.06995669,-0.197453901,-0.153583363
